location,date,total_deaths,total_vaccinations,population_density,median_age,aged_70_older,gdp_per_capita,hospital_beds_per_thousand,human_development_index
Hong Kong,2/27/2020,2,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,2/28/2020,2,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,2/29/2020,2,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,3/1/2020,2,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,3/2/2020,2,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,3/3/2020,2,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,3/4/2020,2,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,3/5/2020,2,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,3/6/2020,2,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,3/7/2020,2,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,3/8/2020,3,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,3/9/2020,3,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,3/10/2020,3,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,3/11/2020,3,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,3/12/2020,3,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,3/13/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,3/14/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,3/15/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,3/16/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,3/17/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,3/18/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,3/19/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,3/20/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,3/21/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,3/22/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,3/23/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,3/24/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,3/25/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,3/26/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,3/27/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,3/28/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,3/29/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,3/30/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,3/31/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,4/1/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,4/2/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,4/3/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,4/4/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,4/5/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,4/6/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,4/7/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,4/8/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,4/9/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,4/10/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,4/11/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,4/12/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,4/13/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,4/14/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,4/15/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,4/16/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,4/17/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,4/18/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,4/19/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,4/20/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,4/21/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,4/22/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,4/23/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,4/24/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,4/25/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,4/26/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,4/27/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,4/28/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,4/29/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,4/30/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,5/1/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,5/2/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,5/3/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,5/4/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,5/5/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,5/6/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,5/7/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,5/8/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,5/9/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,5/10/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,5/11/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,5/12/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,5/13/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,5/14/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,5/15/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,5/16/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,5/17/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,5/18/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,5/19/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,5/20/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,5/21/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,5/22/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,5/23/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,5/24/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,5/25/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,5/26/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,5/27/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,5/28/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,5/29/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,5/30/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,5/31/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,6/1/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,6/2/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,6/3/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,6/4/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,6/5/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,6/6/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,6/7/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,6/8/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,6/9/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,6/10/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,6/11/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,6/12/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,6/13/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,6/14/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,6/15/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,6/16/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,6/17/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,6/18/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,6/19/2020,4,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,6/20/2020,5,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,6/21/2020,5,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,6/22/2020,5,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,6/23/2020,6,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,6/24/2020,6,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,6/25/2020,7,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,6/26/2020,7,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,6/27/2020,7,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,6/28/2020,7,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,6/29/2020,7,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,6/30/2020,7,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,7/1/2020,7,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,7/2/2020,7,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,7/3/2020,7,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,7/4/2020,7,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,7/5/2020,7,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,7/6/2020,7,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,7/7/2020,7,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,7/8/2020,7,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,7/9/2020,7,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,7/10/2020,7,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,7/11/2020,7,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,7/12/2020,7,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,7/13/2020,7,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,7/14/2020,8,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,7/15/2020,10,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,7/16/2020,10,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,7/17/2020,11,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,7/18/2020,12,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,7/19/2020,12,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,7/20/2020,12,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,7/21/2020,14,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,7/22/2020,14,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,7/23/2020,15,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,7/24/2020,16,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,7/25/2020,18,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,7/26/2020,18,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,7/27/2020,22,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,7/28/2020,23,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,7/29/2020,24,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,7/30/2020,25,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,7/31/2020,27,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,8/1/2020,33,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,8/2/2020,35,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,8/3/2020,38,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,8/4/2020,42,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,8/5/2020,43,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,8/6/2020,46,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,8/7/2020,47,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,8/8/2020,47,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,8/9/2020,52,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,8/10/2020,55,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,8/11/2020,59,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,8/12/2020,63,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,8/13/2020,66,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,8/14/2020,67,0,7039.714,44.8,10.158,46323.86,5.5,0.949
Hong Kong,8/15/2020,69,0,7039.714,44.8,10.158,46323.86,5.5,0.949
